psgc_reg,psgc_prov,psgc_mun,psgc_brgy,brgy_name
30000000,30800000,30812000,30812013,GUGO
30000000,30800000,30812000,30812014,WEST CALAGUIMAN (POB.)
30000000,30800000,30812000,30812015,WEST DAANG BAGO (POB.)
30000000,31400000,31401000,31401001,BANABAN
30000000,31400000,31401000,31401002,BAYBAY
30000000,31400000,31401000,31401003,BINAGBAG
30000000,31400000,31401000,31401005,DONACION
30000000,31400000,31401000,31401006,ENCANTO
30000000,31400000,31401000,31401007,LAOG
30000000,31400000,31401000,31401008,MARUNGKO
30000000,31400000,31401000,31401009,NIUGAN
30000000,31400000,31401000,31401010,PALTOK
30000000,31400000,31401000,31401013,PULONG YANTOK
30000000,31400000,31401000,31401014,SAN ROQUE (POB.)
30000000,31400000,31401000,31401015,SANTA CRUZ (POB.)
30000000,31400000,31401000,31401016,SANTA LUCIA
30000000,31400000,31401000,31401017,SANTO CRISTO (POB.)
30000000,31400000,31401000,31401018,SULUCAN
30000000,31400000,31401000,31401019,TABOC
30000000,31400000,31402000,31402002,BOROL 2ND
30000000,31400000,31402000,31402003,BOROL 1ST
30000000,31400000,31402000,31402004,DALIG
30000000,31400000,31402000,31402005,LONGOS
30000000,31400000,31402000,31402007,PANGINAY
30000000,31400000,31402000,31402008,PULONG GUBAT
30000000,31400000,31402000,31402009,SAN JUAN
30000000,31400000,31402000,31402010,SANTOL
30000000,31400000,31402000,31402011,WAWA (POB.)
30000000,31400000,31403000,31403001,BAGONG NAYON
30000000,31400000,31403000,31403002,BARANGCA
30000000,31400000,31403000,31403003,CALANTIPAY
30000000,31400000,31403000,31403004,CATULINAN
30000000,31400000,31403000,31403005,CONCEPCION
30000000,31400000,31403000,31403006,HINUKAY
30000000,31400000,31403000,31403007,MAKINABANG
30000000,31400000,31403000,31403008,MATANGTUBIG
30000000,31400000,31403000,31403010,PAGALA
30000000,31400000,31403000,31403011,PAITAN
30000000,31400000,31403000,31403012,PIEL
30000000,31400000,31403000,31403013,PINAGBARILAN
30000000,31400000,31403000,31403014,POBLACION
30000000,31400000,31403000,31403016,SABANG
30000000,31400000,31403000,31403017,SAN JOSE
30000000,31400000,31403000,31403018,SAN ROQUE
30000000,31400000,31403000,31403019,SANTA BARBARA
30000000,31400000,31403000,31403020,SANTO CRISTO
30000000,31400000,31403000,31403021,SANTO NIÑO
30000000,31400000,31403000,31403022,SUBIC
30000000,31400000,31403000,31403023,SULIVAN
30000000,31400000,31403000,31403024,TANGOS
30000000,31400000,31403000,31403025,TARCAN
30000000,31400000,31403000,31403026,TIAONG
30000000,31400000,31403000,31403027,TIBAG
30000000,31400000,31403000,31403028,TILAPAYONG
30000000,31400000,31403000,31403030,VIRGEN DELAS FLORES
30000000,31400000,31404000,31404001,ANTIPONA
30000000,31400000,31404000,31404002,BAGUMBAYAN
30000000,31400000,31404000,31404003,BAMBANG
30000000,31400000,31404000,31404004,BATIA
30000000,31400000,31404000,31404005,BIÑANG 1ST
30000000,31400000,31404000,31404006,BIÑANG 2ND
30000000,31400000,31404000,31404007,BOLACAN
30000000,31400000,31404000,31404008,BUNDUKAN
30000000,31400000,31404000,31404009,BUNLO
30000000,31400000,31404000,31404010,CAINGIN
30000000,31400000,31404000,31404011,DUHAT
30000000,31400000,31404000,31404012,IGULOT
30000000,31400000,31404000,31404013,LOLOMBOY
30000000,31400000,31404000,31404014,POBLACION
30000000,31400000,31404000,31404015,SULUCAN
30000000,31400000,31404000,31404016,TAAL
30000000,31400000,31404000,31404017,TAMBOBONG
30000000,31400000,31404000,31404018,TURO
30000000,31400000,31404000,31404019,WAKAS
30000000,31400000,31405000,31405001,BAGUMBAYAN
30000000,31400000,31405000,31405002,BALUBAD
30000000,31400000,31405000,31405003,BAMBANG
30000000,31400000,31405000,31405004,MATUNGAO
30000000,31400000,31405000,31405005,MAYSANTOL
30000000,31400000,31405000,31405006,PEREZ
30000000,31400000,31405000,31405007,PITPITAN
30000000,31400000,31405000,31405009,SAN FRANCISCO
30000000,31400000,31405000,31405010,SAN JOSE (POB.)
30000000,31400000,31405000,31405012,SAN NICOLAS
30000000,31400000,31405000,31405013,SANTA ANA
30000000,31400000,31405000,31405014,SANTA INES
30000000,31400000,31405000,31405015,TALIPTIP
30000000,31400000,31405000,31405016,TIBIG
30000000,31400000,31406000,31406001,BONGA MAYOR
30000000,31400000,31406000,31406002,BONGA MENOR
30000000,31400000,31406000,31406003,BUISAN
30000000,31400000,31406000,31406004,CAMACHILIHAN
30000000,31400000,31406000,31406005,CAMBAOG
30000000,31400000,31406000,31406006,CATACTE
30000000,31400000,31406000,31406007,LICIADA
30000000,31400000,31406000,31406008,MALAMIG
30000000,31400000,31406000,31406009,MALAWAK
30000000,31400000,31406000,31406010,POBLACION
30000000,31400000,31406000,31406011,SAN PEDRO
30000000,31400000,31406000,31406012,TALAMPAS
30000000,31400000,31406000,31406013,TANAWAN
30000000,31400000,31406000,31406014,TIBAGAN
30000000,31400000,31407000,31407001,BALITE
30000000,31400000,31407000,31407002,BALUNGAO
30000000,31400000,31407000,31407004,BUGUION
30000000,31400000,31407000,31407005,BULUSAN
30000000,31400000,31407000,31407006,CALIZON
30000000,31400000,31407000,31407007,CALUMPANG
30000000,31400000,31407000,31407008,CANIOGAN
30000000,31400000,31407000,31407009,CORAZON
30000000,31400000,31407000,31407010,FRANCES
30000000,31400000,31407000,31407011,GATBUCA
30000000,31400000,31407000,31407012,GUGO
30000000,31400000,31407000,31407013,IBA ESTE
30000000,31400000,31407000,31407014,IBA O'ESTE
30000000,31400000,31407000,31407015,LONGOS
30000000,31400000,31407000,31407016,MEYSULAO
30000000,31400000,31407000,31407017,MEYTO
30000000,31400000,31407000,31407018,PALIMBANG
30000000,31400000,31407000,31407019,PANDUCOT
30000000,31400000,31407000,31407020,PIO CRUZCOSA
30000000,31400000,31407000,31407021,POBLACION
30000000,31400000,31407000,31407022,PUNGO
30000000,31400000,31407000,31407023,SAN JOSE
30000000,31400000,31407000,31407024,SAN MARCOS
30000000,31400000,31407000,31407025,SAN MIGUEL
30000000,31400000,31407000,31407026,SANTA LUCIA
30000000,31400000,31407000,31407027,SANTO NIÑO
30000000,31400000,31407000,31407028,SAPANG BAYAN
30000000,31400000,31407000,31407029,SERGIO BAYAN
30000000,31400000,31407000,31407030,SUCOL
30000000,31400000,31408000,31408001,CUTCUT
30000000,31400000,31408000,31408002,DAUNGAN
30000000,31400000,31408000,31408003,ILANG-ILANG
30000000,31400000,31408000,31408004,MALIS
30000000,31400000,31408000,31408005,PANGINAY
30000000,31400000,31408000,31408006,POBLACION
30000000,31400000,31408000,31408007,PRITIL
30000000,31400000,31408000,31408008,PULONG GUBAT
30000000,31400000,31408000,31408009,SANTA CRUZ
30000000,31400000,31408000,31408010,SANTA RITA
30000000,31400000,31408000,31408011,TABANG
30000000,31400000,31408000,31408012,TABE
30000000,31400000,31408000,31408013,TIAONG
30000000,31400000,31408000,31408015,TUKTUKAN
30000000,31400000,31409000,31409001,ABULALAS
30000000,31400000,31409000,31409002,CARILLO
30000000,31400000,31409000,31409003,IBA
30000000,31400000,31409000,31409004,MERCADO
30000000,31400000,31409000,31409005,PALAPAT
30000000,31400000,31409000,31409006,PUGAD
30000000,31400000,31409000,31409007,SAGRADA FAMILIA
30000000,31400000,31409000,31409008,SAN AGUSTIN
30000000,31400000,31409000,31409009,SAN ISIDRO
30000000,31400000,31409000,31409011,SAN JOSE
30000000,31400000,31409000,31409012,SAN JUAN
30000000,31400000,31409000,31409013,SAN MIGUEL
30000000,31400000,31409000,31409014,SAN NICOLAS
30000000,31400000,31409000,31409015,SAN PABLO
30000000,31400000,31409000,31409016,SAN PASCUAL
30000000,31400000,31409000,31409017,SAN PEDRO
30000000,31400000,31409000,31409018,SAN ROQUE
30000000,31400000,31409000,31409019,SAN SEBASTIAN
30000000,31400000,31409000,31409020,SANTA CRUZ
30000000,31400000,31409000,31409021,SANTA ELENA
30000000,31400000,31409000,31409022,SANTA MONICA
30000000,31400000,31409000,31409023,SANTO NIÑO (POB.)
30000000,31400000,31409000,31409024,SANTO ROSARIO
30000000,31400000,31409000,31409025,TAMPOK
30000000,31400000,31409000,31409026,TIBAGUIN
30000000,31400000,31409000,31409027,IBA-IBAYO
30000000,31400000,31410000,31410001,ANILAO
30000000,31400000,31410000,31410002,ATLAG
30000000,31400000,31410000,31410003,BABATNIN
30000000,31400000,31410000,31410004,BAGNA
30000000,31400000,31410000,31410005,BAGONG BAYAN
30000000,31400000,31410000,31410006,BALAYONG
30000000,31400000,31410000,31410007,BALITE
30000000,31400000,31410000,31410008,BANGKAL
30000000,31400000,31410000,31410010,BARIHAN
30000000,31400000,31410000,31410012,BULIHAN
30000000,31400000,31410000,31410013,BUNGAHAN
30000000,31400000,31410000,31410014,DAKILA
30000000,31400000,31410000,31410015,GUINHAWA
30000000,31400000,31410000,31410016,CAINGIN
30000000,31400000,31410000,31410017,CALERO
30000000,31400000,31410000,31410018,CALILIGAWAN
30000000,31400000,31410000,31410019,CANALATE
30000000,31400000,31410000,31410020,CANIOGAN
30000000,31400000,31410000,31410021,CATMON
30000000,31400000,31410000,31410022,LIGAS
30000000,31400000,31410000,31410023,LIYANG
30000000,31400000,31410000,31410025,LONGOS
30000000,31400000,31410000,31410026,LOOK 1ST
30000000,31400000,31410000,31410027,LOOK 2ND
30000000,31400000,31410000,31410028,LUGAM
30000000,31400000,31410000,31410029,MABOLO
30000000,31400000,31410000,31410031,MAMBOG
30000000,31400000,31410000,31410032,MASILE
30000000,31400000,31410000,31410033,MATIMBO
30000000,31400000,31410000,31410034,MOJON
30000000,31400000,31410000,31410035,NAMAYAN
30000000,31400000,31410000,31410036,NIUGAN
30000000,31400000,31410000,31410037,PAMARAWAN
30000000,31400000,31410000,31410038,PANASAHAN
30000000,31400000,31410000,31410039,PINAGBAKAHAN
30000000,31400000,31410000,31410041,SAN AGUSTIN
30000000,31400000,31410000,31410042,SAN GABRIEL
30000000,31400000,31410000,31410043,SAN JUAN
30000000,31400000,31410000,31410044,SAN PABLO
30000000,31400000,31410000,31410045,SAN VICENTE (POB.)
30000000,31400000,31410000,31410046,SANTIAGO
30000000,31400000,31410000,31410047,SANTISIMA TRINIDAD
30000000,31400000,31410000,31410048,SANTO CRISTO
30000000,31400000,31410000,31410049,SANTO NIÑO (POB.)
30000000,31400000,31410000,31410050,SANTO ROSARIO (POB.)
30000000,31400000,31410000,31410051,SANTOL
30000000,31400000,31410000,31410052,SUMAPANG BATA
30000000,31400000,31410000,31410053,SUMAPANG MATANDA
30000000,31400000,31410000,31410054,TAAL
30000000,31400000,31410000,31410055,TIKAY
30000000,31400000,31410000,31410056,COFRADIA
30000000,31400000,31411000,31411001,ABANGAN NORTE
30000000,31400000,31411000,31411002,ABANGAN SUR
30000000,31400000,31411000,31411003,IBAYO
30000000,31400000,31411000,31411004,LAMBAKIN
30000000,31400000,31411000,31411005,LIAS
30000000,31400000,31411000,31411006,LOMA DE GATO
30000000,31400000,31411000,31411007,NAGBALON
30000000,31400000,31411000,31411008,PATUBIG
30000000,31400000,31411000,31411009,POBLACION I
30000000,31400000,31411000,31411010,POBLACION II
30000000,31400000,31411000,31411011,PRENZA I
30000000,31400000,31411000,31411012,PRENZA II
30000000,31400000,31411000,31411013,SANTA ROSA I
30000000,31400000,31411000,31411014,SANTA ROSA II
30000000,31400000,31411000,31411015,SAOG
30000000,31400000,31411000,31411016,TABING ILOG
30000000,31400000,31412000,31412001,BAGBAGUIN
30000000,31400000,31412000,31412002,BAHAY PARE
30000000,31400000,31412000,31412003,BANCAL
30000000,31400000,31412000,31412004,BANGA
30000000,31400000,31412000,31412005,BAYUGO
30000000,31400000,31412000,31412006,CALVARIO
30000000,31400000,31412000,31412007,CAMALIG
30000000,31400000,31412000,31412008,HULO
30000000,31400000,31412000,31412009,IBA
30000000,31400000,31412000,31412010,LANGKA
30000000,31400000,31412000,31412011,LAWA
30000000,31400000,31412000,31412012,LIBTONG
30000000,31400000,31412000,31412013,LIPUTAN
30000000,31400000,31412000,31412014,LONGOS
30000000,31400000,31412000,31412015,MALHACAN
30000000,31400000,31412000,31412016,PAJO
30000000,31400000,31412000,31412017,PANDAYAN
30000000,31400000,31412000,31412018,PANTOC
30000000,31400000,31412000,31412019,PEREZ
30000000,31400000,31412000,31412020,POBLACION
30000000,31400000,31412000,31412021,SALUYSOY
30000000,31400000,31412000,31412022,SAINT FRANCIS (GASAK)
30000000,31400000,31412000,31412023,TUGATOG
30000000,31400000,31412000,31412024,UBIHAN
30000000,31400000,31412000,31412025,ZAMORA
30000000,31400000,31412000,31412026,CAINGIN
30000000,31400000,31413000,31413003,BANGKAL
30000000,31400000,31413000,31413004,BARAKA
30000000,31400000,31413000,31413006,BIGTE
30000000,31400000,31413000,31413007,BITUNGOL
30000000,31400000,31413000,31413015,MATICTIC
30000000,31400000,31413000,31413016,MINUYAN
30000000,31400000,31413000,31413020,PARTIDA
30000000,31400000,31413000,31413021,PINAGTULAYAN
30000000,31400000,31413000,31413022,POBLACION
30000000,31400000,31413000,31413024,SAN MATEO
30000000,31400000,31413000,31413031,TIGBE
30000000,31400000,31413000,31413032,SAN LORENZO
30000000,31400000,31413000,31413033,FRIENDSHIP VILLAGE RESOURCES (FVR)
30000000,31400000,31414000,31414001,BINUANGAN
30000000,31400000,31414000,31414002,CATANGHALAN
30000000,31400000,31414000,31414003,HULO
30000000,31400000,31414000,31414004,LAWA
30000000,31400000,31414000,31414005,SALAMBAO
30000000,31400000,31414000,31414006,PACO
30000000,31400000,31414000,31414007,PAG-ASA (POB.)
30000000,31400000,31414000,31414008,PALIWAS
30000000,31400000,31414000,31414009,PANGHULO
30000000,31400000,31414000,31414010,SAN PASCUAL
30000000,31400000,31414000,31414011,TAWIRAN
30000000,31400000,31415000,31415001,BAGBAGUIN
30000000,31400000,31415000,31415002,BAGONG BARRIO
30000000,31400000,31415000,31415003,BUNSURAN III
30000000,31400000,31415000,31415004,BUNSURAN I
30000000,31400000,31415000,31415005,BUNSURAN II
30000000,31400000,31415000,31415006,CACARONG BATA
30000000,31400000,31415000,31415007,CACARONG MATANDA
30000000,31400000,31415000,31415008,CUPANG
30000000,31400000,31415000,31415009,MALIBONG BATA
30000000,31400000,31415000,31415010,MALIBONG MATANDA
30000000,31400000,31415000,31415011,MANATAL
30000000,31400000,31415000,31415012,MAPULANG LUPA
30000000,31400000,31415000,31415013,MASAGANA
30000000,31400000,31415000,31415014,MASUSO
30000000,31400000,31415000,31415015,PINAGKUARTELAN
30000000,31400000,31415000,31415016,POBLACION
30000000,31400000,31415000,31415017,REAL DE CACARONG
30000000,31400000,31415000,31415018,SAN ROQUE
30000000,31400000,31415000,31415019,SILING BATA
30000000,31400000,31415000,31415020,SILING MATANDA
30000000,31400000,31415000,31415021,BAKA-BAKAHAN
30000000,31400000,31415000,31415022,SANTO NIÑO
30000000,31400000,31416000,31416001,BINAKOD
30000000,31400000,31416000,31416002,KAPITANGAN
30000000,31400000,31416000,31416003,MALUMOT
30000000,31400000,31416000,31416004,MASUKOL
30000000,31400000,31416000,31416006,PINALAGDAN
30000000,31400000,31416000,31416007,POBLACION
30000000,31400000,31416000,31416009,SAN ISIDRO I
30000000,31400000,31416000,31416010,SAN ISIDRO II
30000000,31400000,31416000,31416011,SAN JOSE
30000000,31400000,31416000,31416012,SAN ROQUE
30000000,31400000,31416000,31416013,SAN VICENTE
30000000,31400000,31416000,31416014,SANTA CRUZ
30000000,31400000,31416000,31416015,SANTO NIÑO
30000000,31400000,31416000,31416016,SANTO ROSARIO
30000000,31400000,31417000,31417001,AGNAYA
30000000,31400000,31417000,31417002,BAGONG SILANG
30000000,31400000,31417000,31417003,BANGA I
30000000,31400000,31417000,31417004,BANGA II
30000000,31400000,31417000,31417005,BINTOG
30000000,31400000,31417000,31417006,BULIHAN
30000000,31400000,31417000,31417007,CULIANIN
30000000,31400000,31417000,31417008,DAMPOL
30000000,31400000,31417000,31417010,LAGUNDI
30000000,31400000,31417000,31417011,LALANGAN
30000000,31400000,31417000,31417012,LUMANG BAYAN
30000000,31400000,31417000,31417014,PARULAN
30000000,31400000,31417000,31417015,POBLACION
30000000,31400000,31417000,31417016,RUEDA
30000000,31400000,31417000,31417017,SAN JOSE
30000000,31400000,31417000,31417018,SANTA INES
30000000,31400000,31417000,31417019,SANTO NIÑO
30000000,31400000,31417000,31417020,SIPAT
30000000,31400000,31417000,31417021,TABANG
30000000,31400000,31418000,31418001,BALATONG A
30000000,31400000,31418000,31418002,BALATONG B
30000000,31400000,31418000,31418003,CUTCOT
30000000,31400000,31418000,31418005,DAMPOL I
30000000,31400000,31418000,31418006,DAMPOL II-A
30000000,31400000,31418000,31418007,DAMPOL II-B
30000000,31400000,31418000,31418008,DULONG MALABON
30000000,31400000,31418000,31418009,INAON
30000000,31400000,31418000,31418010,LONGOS
30000000,31400000,31418000,31418011,LUMBAC
30000000,31400000,31418000,31418018,PALTAO
30000000,31400000,31418000,31418020,PENABATAN
30000000,31400000,31418000,31418022,POBLACION
30000000,31400000,31418000,31418025,SANTA PEREGRINA
30000000,31400000,31418000,31418026,SANTO CRISTO
30000000,31400000,31418000,31418033,TAAL
30000000,31400000,31418000,31418034,TABON
30000000,31400000,31418000,31418035,TIBAG
30000000,31400000,31418000,31418037,TINEJERO
30000000,31400000,31419000,31419001,AKLE
30000000,31400000,31419000,31419002,ALAGAO
30000000,31400000,31419000,31419003,ANYATAM
30000000,31400000,31419000,31419006,BAGONG BARRIO
30000000,31400000,31419000,31419007,BASUIT
30000000,31400000,31419000,31419008,BUBULONG MUNTI
30000000,31400000,31419000,31419009,BUBULONG MALAKI
30000000,31400000,31419000,31419010,BUHOL NA MANGGA
30000000,31400000,31419000,31419011,BULUSUKAN
30000000,31400000,31419000,31419012,CALASAG
30000000,31400000,31419000,31419013,CALAWITAN
30000000,31400000,31419000,31419014,CASALAT
30000000,31400000,31419000,31419015,GABIHAN
30000000,31400000,31419000,31419016,GARLANG
30000000,31400000,31419000,31419017,LAPNIT
30000000,31400000,31419000,31419018,MAASIM
30000000,31400000,31419000,31419019,MAKAPILAPIL
30000000,31400000,31419000,31419020,MALIPAMPANG
30000000,31400000,31419000,31419021,MATIMBUBONG
30000000,31400000,31419000,31419022,NABAONG GARLANG
30000000,31400000,31419000,31419023,PALAPALA
30000000,31400000,31419000,31419024,PASONG BANGKAL
30000000,31400000,31419000,31419025,PINAOD
30000000,31400000,31419000,31419026,POBLACION
30000000,31400000,31419000,31419027,PULONG TAMO
30000000,31400000,31419000,31419028,SAN JUAN
30000000,31400000,31419000,31419029,SANTA CATALINA BATA
30000000,31400000,31419000,31419030,SANTA CATALINA MATANDA
30000000,31400000,31419000,31419031,SAPANG DAYAP
30000000,31400000,31419000,31419032,SAPANG PUTIK
30000000,31400000,31419000,31419033,SAPANG PUTOL
30000000,31400000,31419000,31419034,SUMANDIG
30000000,31400000,31419000,31419035,TELEPATIO
30000000,31400000,31419000,31419036,UPIG
30000000,31400000,31419000,31419037,UMPUCAN
30000000,31400000,31419000,31419038,MATAAS NA PARANG
30000000,31400000,31420000,31420001,BAGONG BUHAY
30000000,31400000,31420000,31420002,DULONG BAYAN
30000000,31400000,31420000,31420003,GAYA-GAYA
30000000,31400000,31420000,31420004,KAYPIAN
30000000,31400000,31420000,31420005,KAYBANBAN
30000000,31400000,31420000,31420006,MINUYAN
30000000,31400000,31420000,31420007,MUZON
30000000,31400000,31420000,31420008,POBLACION
30000000,31400000,31420000,31420009,SANTO CRISTO
30000000,31400000,31420000,31420010,SAPANG PALAY
30000000,31400000,31420000,31420011,TUNGKONG MANGGA
30000000,31400000,31420000,31420012,CITRUS
30000000,31400000,31420000,31420013,SAN MARTIN
30000000,31400000,31420000,31420014,SANTA CRUZ
30000000,31400000,31420000,31420015,FATIMA
30000000,31400000,31420000,31420016,SAN PEDRO
30000000,31400000,31420000,31420017,SAN RAFAEL
30000000,31400000,31420000,31420018,SANTO NIÑO
30000000,31400000,31420000,31420019,ASSUMPTION
30000000,31400000,31420000,31420020,BAGONG BUHAY II
30000000,31400000,31420000,31420021,BAGONG BUHAY III
30000000,31400000,31420000,31420022,CIUDAD REAL
30000000,31400000,31420000,31420023,FATIMA II
30000000,31400000,31420000,31420024,FATIMA III
30000000,31400000,31420000,31420025,FATIMA IV
30000000,31400000,31420000,31420026,FATIMA V
30000000,31400000,31420000,31420027,FRANCISCO HOMES-GUIJO
30000000,31400000,31420000,31420028,FRANCISCO HOMES-MULAWIN
30000000,31400000,31420000,31420029,FRANCISCO HOMES-NARRA
30000000,31400000,31420000,31420030,FRANCISCO HOMES-YAKAL
30000000,31400000,31420000,31420031,GRACEVILLE
30000000,31400000,31420000,31420032,GUMAOC CENTRAL
30000000,31400000,31420000,31420033,GUMAOC EAST
30000000,31400000,31420000,31420034,GUMAOC WEST
30000000,31400000,31420000,31420035,LAWANG PARI
30000000,31400000,31420000,31420036,MAHARLIKA
30000000,31400000,31420000,31420037,MINUYAN II
30000000,31400000,31420000,31420038,MINUYAN III
30000000,31400000,31420000,31420039,MINUYAN IV
30000000,31400000,31420000,31420040,MINUYAN V
30000000,31400000,31420000,31420041,MINUYAN PROPER
30000000,31400000,31420000,31420042,PARADISE III
30000000,31400000,31420000,31420043,POBLACION I
30000000,31400000,31420000,31420044,SAN ISIDRO
30000000,31400000,31420000,31420045,SAN MANUEL
30000000,31400000,31420000,31420046,SAN MARTIN II
30000000,31400000,31420000,31420047,SAN MARTIN III
30000000,31400000,31420000,31420048,SAN MARTIN IV
30000000,31400000,31420000,31420049,SAN RAFAEL I
30000000,31400000,31420000,31420050,SAN RAFAEL III
30000000,31400000,31420000,31420051,SAN RAFAEL IV
30000000,31400000,31420000,31420052,SAN RAFAEL V
30000000,31400000,31420000,31420053,SAN ROQUE
30000000,31400000,31420000,31420054,SANTA CRUZ II
30000000,31400000,31420000,31420055,SANTA CRUZ III
30000000,31400000,31420000,31420056,SANTA CRUZ IV
30000000,31400000,31420000,31420057,SANTA CRUZ V
30000000,31400000,31420000,31420058,SANTO NIÑO II
30000000,31400000,31420000,31420059,ST. MARTIN DE PORRES
30000000,31400000,31421000,31421001,BAGONG SILANG
30000000,31400000,31421000,31421002,BALAONG
30000000,31400000,31421000,31421003,BALITE
30000000,31400000,31421000,31421004,BANTOG
30000000,31400000,31421000,31421006,BARDIAS
30000000,31400000,31421000,31421007,BARITAN
30000000,31400000,31421000,31421008,BATASAN BATA
30000000,31400000,31421000,31421009,BATASAN MATANDA
30000000,31400000,31421000,31421011,BIAK-NA-BATO
30000000,31400000,31421000,31421012,BICLAT
30000000,31400000,31421000,31421013,BUGA
30000000,31400000,31421000,31421014,BULIRAN
30000000,31400000,31421000,31421015,BULUALTO
30000000,31400000,31421000,31421016,CALUMPANG
30000000,31400000,31421000,31421019,CAMBIO
30000000,31400000,31421000,31421020,CAMIAS
30000000,31400000,31421000,31421021,ILOG-BULO
30000000,31400000,31421000,31421023,KING KABAYO
30000000,31400000,31421000,31421024,LABNE
30000000,31400000,31421000,31421025,LAMBAKIN
30000000,31400000,31421000,31421027,MAGMARALE
30000000,31400000,31421000,31421028,MALIBAY
30000000,31400000,31421000,31421030,MANDILE
30000000,31400000,31421000,31421031,MASALIPIT
30000000,31400000,31421000,31421032,PACALAG
30000000,31400000,31421000,31421033,PALIWASAN
30000000,31400000,31421000,31421035,PARTIDA
30000000,31400000,31421000,31421036,PINAMBARAN
30000000,31400000,31421000,31421037,POBLACION
30000000,31400000,31421000,31421038,PULONG BAYABAS
30000000,31400000,31421000,31421039,SACDALAN
30000000,31400000,31421000,31421040,SALACOT
30000000,31400000,31421000,31421041,SALANGAN
30000000,31400000,31421000,31421043,SAN AGUSTIN
30000000,31400000,31421000,31421044,SAN JOSE
30000000,31400000,31421000,31421045,SAN JUAN
30000000,31400000,31421000,31421046,SAN VICENTE
30000000,31400000,31421000,31421047,SANTA INES
30000000,31400000,31421000,31421048,SANTA LUCIA
30000000,31400000,31421000,31421049,SANTA RITA BATA
30000000,31400000,31421000,31421050,SANTA RITA MATANDA
30000000,31400000,31421000,31421051,SAPANG
30000000,31400000,31421000,31421052,SIBUL
30000000,31400000,31421000,31421054,TARTARO
30000000,31400000,31421000,31421055,TIBAGAN
30000000,31400000,31421000,31421056,BAGONG PAG-ASA
30000000,31400000,31421000,31421057,PULONG DUHAT
30000000,31400000,31421000,31421058,MALIGAYA
30000000,31400000,31421000,31421059,TIGPALAS
30000000,31400000,31422000,31422001,BMA-BALAGTAS
30000000,31400000,31422000,31422002,BANCA-BANCA
30000000,31400000,31422000,31422003,CAINGIN
30000000,31400000,31422000,31422004,CORAL NA BATO
30000000,31400000,31422000,31422005,CRUZ NA DAAN
30000000,31400000,31422000,31422006,DAGAT-DAGATAN
30000000,31400000,31422000,31422007,DILIMAN I
30000000,31400000,31422000,31422008,DILIMAN II
30000000,31400000,31422000,31422009,CAPIHAN
30000000,31400000,31422000,31422010,LIBIS
30000000,31400000,31422000,31422011,LICO
30000000,31400000,31422000,31422012,MAASIM
30000000,31400000,31422000,31422013,MABALAS-BALAS
30000000,31400000,31422000,31422014,MAGUINAO
30000000,31400000,31422000,31422015,MARONGUILLO
30000000,31400000,31422000,31422016,PACO
30000000,31400000,31422000,31422017,PANSUMALOC
30000000,31400000,31422000,31422018,PANTUBIG
30000000,31400000,31422000,31422019,PASONG BANGKAL
30000000,31400000,31422000,31422020,PASONG CALLOS
30000000,31400000,31422000,31422021,PASONG INTSIK
30000000,31400000,31422000,31422022,PINACPINACAN
30000000,31400000,31422000,31422023,POBLACION
30000000,31400000,31422000,31422024,PULO
30000000,31400000,31422000,31422025,PULONG BAYABAS
30000000,31400000,31422000,31422026,SALAPUNGAN
30000000,31400000,31422000,31422027,SAMPALOC
30000000,31400000,31422000,31422028,SAN AGUSTIN
30000000,31400000,31422000,31422030,SAN ROQUE
30000000,31400000,31422000,31422031,TALACSAN
30000000,31400000,31422000,31422032,TAMBUBONG
30000000,31400000,31422000,31422033,TUKOD
30000000,31400000,31422000,31422034,ULINGAO
30000000,31400000,31422000,31422035,SAPANG PAHALANG
30000000,31400000,31423000,31423001,BAGBAGUIN
30000000,31400000,31423000,31423002,BALASING
30000000,31400000,31423000,31423003,BUENAVISTA
30000000,31400000,31423000,31423004,BULAC
30000000,31400000,31423000,31423005,CAMANGYANAN
30000000,31400000,31423000,31423006,CATMON
30000000,31400000,31423000,31423007,CAY POMBO
30000000,31400000,31423000,31423008,CAYSIO
30000000,31400000,31423000,31423009,GUYONG
30000000,31400000,31423000,31423010,LALAKHAN
30000000,31400000,31423000,31423011,MAG-ASAWANG SAPA
30000000,31400000,31423000,31423013,MAHABANG PARANG
30000000,31400000,31423000,31423014,MANGGAHAN
30000000,31400000,31423000,31423015,PARADA
30000000,31400000,31423000,31423016,POBLACION
30000000,31400000,31423000,31423017,PULONG BUHANGIN
30000000,31400000,31423000,31423018,SAN GABRIEL
30000000,31400000,31423000,31423019,SAN JOSE PATAG
30000000,31400000,31423000,31423020,SAN VICENTE
30000000,31400000,31423000,31423021,SANTA CLARA
30000000,31400000,31423000,31423022,SANTA CRUZ
30000000,31400000,31423000,31423023,SILANGAN
30000000,31400000,31423000,31423024,TABING BAKOD
30000000,31400000,31423000,31423025,TUMANA
30000000,31400000,31424000,31424001,BAYABAS
30000000,31400000,31424000,31424002,KABAYUNAN
30000000,31400000,31424000,31424003,CAMACHIN
30000000,31400000,31424000,31424004,CAMACHILE
30000000,31400000,31424000,31424005,KALAWAKAN
30000000,31400000,31424000,31424006,PULONG SAMPALOK
30000000,31400000,31424000,31424007,TALBAK
30000000,31400000,31424000,31424008,SAPANG BULAK
30000000,34900000,34901000,34901003,BETES
